WKT,id,left,top,right,bottom,GSR_mean
"MULTIPOLYGON (((-1528.0896 6718245.1596,-1478.0896 6718245.1596,-1478.0896 6718195.1596,-1528.0896 6718195.1596,-1528.0896 6718245.1596)))",2715,-1528.089600000000246,6718245.159599999897182,-1478.089600000000246,6718195.159600000828505,
"MULTIPOLYGON (((-1528.0896 6718195.1596,-1478.0896 6718195.1596,-1478.0896 6718145.1596,-1528.0896 6718145.1596,-1528.0896 6718195.1596)))",2716,-1528.089600000000246,6718195.159600000828505,-1478.089600000000246,6718145.159599999897182,
"MULTIPOLYGON (((-1528.0896 6718145.1596,-1478.0896 6718145.1596,-1478.0896 6718095.1596,-1528.0896 6718095.1596,-1528.0896 6718145.1596)))",2717,-1528.089600000000246,6718145.159599999897182,-1478.089600000000246,6718095.159599999897182,
"MULTIPOLYGON (((-1528.0896 6718095.1596,-1478.0896 6718095.1596,-1478.0896 6718045.1596,-1528.0896 6718045.1596,-1528.0896 6718095.1596)))",2718,-1528.089600000000246,6718095.159599999897182,-1478.089600000000246,6718045.159599999897182,
"MULTIPOLYGON (((-1528.0896 6718045.1596,-1478.0896 6718045.1596,-1478.0896 6717995.1596,-1528.0896 6717995.1596,-1528.0896 6718045.1596)))",2719,-1528.089600000000246,6718045.159599999897182,-1478.089600000000246,6717995.159599999897182,
"MULTIPOLYGON (((-1528.0896 6717995.1596,-1478.0896 6717995.1596,-1478.0896 6717945.1596,-1528.0896 6717945.1596,-1528.0896 6717995.1596)))",2720,-1528.089600000000246,6717995.159599999897182,-1478.089600000000246,6717945.159599999897182,
"MULTIPOLYGON (((-1528.0896 6717945.1596,-1478.0896 6717945.1596,-1478.0896 6717895.1596,-1528.0896 6717895.1596,-1528.0896 6717945.1596)))",2721,-1528.089600000000246,6717945.159599999897182,-1478.089600000000246,6717895.159599999897182,
"MULTIPOLYGON (((-1528.0896 6717895.1596,-1478.0896 6717895.1596,-1478.0896 6717845.1596,-1528.0896 6717845.1596,-1528.0896 6717895.1596)))",2722,-1528.089600000000246,6717895.159599999897182,-1478.089600000000246,6717845.159599999897182,
"MULTIPOLYGON (((-1528.0896 6717845.1596,-1478.0896 6717845.1596,-1478.0896 6717795.1596,-1528.0896 6717795.1596,-1528.0896 6717845.1596)))",2723,-1528.089600000000246,6717845.159599999897182,-1478.089600000000246,6717795.159599999897182,
"MULTIPOLYGON (((-1528.0896 6717795.1596,-1478.0896 6717795.1596,-1478.0896 6717745.1596,-1528.0896 6717745.1596,-1528.0896 6717795.1596)))",2724,-1528.089600000000246,6717795.159599999897182,-1478.089600000000246,6717745.159599999897182,
"MULTIPOLYGON (((-1528.0896 6717745.1596,-1478.0896 6717745.1596,-1478.0896 6717695.1596,-1528.0896 6717695.1596,-1528.0896 6717745.1596)))",2725,-1528.089600000000246,6717745.159599999897182,-1478.089600000000246,6717695.159599999897182,
"MULTIPOLYGON (((-1528.0896 6717695.1596,-1478.0896 6717695.1596,-1478.0896 6717645.1596,-1528.0896 6717645.1596,-1528.0896 6717695.1596)))",2726,-1528.089600000000246,6717695.159599999897182,-1478.089600000000246,6717645.159599999897182,
"MULTIPOLYGON (((-1528.0896 6717645.1596,-1478.0896 6717645.1596,-1478.0896 6717595.1596,-1528.0896 6717595.1596,-1528.0896 6717645.1596)))",2727,-1528.089600000000246,6717645.159599999897182,-1478.089600000000246,6717595.159599999897182,
"MULTIPOLYGON (((-1528.0896 6717595.1596,-1478.0896 6717595.1596,-1478.0896 6717545.1596,-1528.0896 6717545.1596,-1528.0896 6717595.1596)))",2728,-1528.089600000000246,6717595.159599999897182,-1478.089600000000246,6717545.159599998965859,
"MULTIPOLYGON (((-1528.0896 6717545.1596,-1478.0896 6717545.1596,-1478.0896 6717495.1596,-1528.0896 6717495.1596,-1528.0896 6717545.1596)))",2729,-1528.089600000000246,6717545.159599998965859,-1478.089600000000246,6717495.159599999897182,
"MULTIPOLYGON (((-1528.0896 6717495.1596,-1478.0896 6717495.1596,-1478.0896 6717445.1596,-1528.0896 6717445.1596,-1528.0896 6717495.1596)))",2730,-1528.089600000000246,6717495.159599999897182,-1478.089600000000246,6717445.159599999897182,
"MULTIPOLYGON (((-1528.0896 6717445.1596,-1478.0896 6717445.1596,-1478.0896 6717395.1596,-1528.0896 6717395.1596,-1528.0896 6717445.1596)))",2731,-1528.089600000000246,6717445.159599999897182,-1478.089600000000246,6717395.159600000828505,
"MULTIPOLYGON (((-1528.0896 6717395.1596,-1478.0896 6717395.1596,-1478.0896 6717345.1596,-1528.0896 6717345.1596,-1528.0896 6717395.1596)))",2732,-1528.089600000000246,6717395.159600000828505,-1478.089600000000246,6717345.159599999897182,
"MULTIPOLYGON (((-1528.0896 6717345.1596,-1478.0896 6717345.1596,-1478.0896 6717295.1596,-1528.0896 6717295.1596,-1528.0896 6717345.1596)))",2733,-1528.089600000000246,6717345.159599999897182,-1478.089600000000246,6717295.159599999897182,
"MULTIPOLYGON (((-1528.0896 6717295.1596,-1478.0896 6717295.1596,-1478.0896 6717245.1596,-1528.0896 6717245.1596,-1528.0896 6717295.1596)))",2734,-1528.089600000000246,6717295.159599999897182,-1478.089600000000246,6717245.159599999897182,
"MULTIPOLYGON (((-1528.0896 6717245.1596,-1478.0896 6717245.1596,-1478.0896 6717195.1596,-1528.0896 6717195.1596,-1528.0896 6717245.1596)))",2735,-1528.089600000000246,6717245.159599999897182,-1478.089600000000246,6717195.159599999897182,
"MULTIPOLYGON (((-1528.0896 6717195.1596,-1478.0896 6717195.1596,-1478.0896 6717145.1596,-1528.0896 6717145.1596,-1528.0896 6717195.1596)))",2736,-1528.089600000000246,6717195.159599999897182,-1478.089600000000246,6717145.159599999897182,
