Count	Date	Time	Lat	Long	Speed	Altitude	GSR
2421	2/6/2018	12:6:20	51.543850	-0.025393	1.20	4.00	460
2422	2/6/2018	12:6:20	51.543850	-0.025393	1.20	3.80	463
2423	2/6/2018	12:6:21	51.543846	-0.025389	0.72	3.80	458
2424	2/6/2018	12:6:21	51.543846	-0.025389	0.72	3.90	460
2425	2/6/2018	12:6:22	51.543846	-0.025389	0.56	3.90	458
2426	2/6/2018	12:6:22	51.543846	-0.025389	0.56	3.80	461
2427	2/6/2018	12:6:23	51.543865	-0.025383	1.85	3.80	458
2428	2/6/2018	12:6:23	51.543865	-0.025383	1.85	3.60	459
2429	2/6/2018	12:6:24	51.543880	-0.025388	2.44	3.60	458
2430	2/6/2018	12:6:24	51.543880	-0.025388	2.44	3.30	458
2431	2/6/2018	12:6:25	51.543884	-0.025386	1.98	3.30	455
2432	2/6/2018	12:6:26	51.543880	-0.025392	1.26	3.30	457
2433	2/6/2018	12:6:27	51.543896	-0.025394	2.39	3.30	455
2434	2/6/2018	12:6:27	51.543896	-0.025394	2.39	3.50	457
2435	2/6/2018	12:6:28	51.543903	-0.025398	2.61	3.50	456
2436	2/6/2018	12:6:28	51.543903	-0.025398	2.61	3.50	455
2437	2/6/2018	12:6:29	51.543900	-0.025395	2.00	3.50	450
2438	2/6/2018	12:6:29	51.543900	-0.025395	2.00	3.80	455
2439	2/6/2018	12:6:30	51.543896	-0.025396	1.20	3.80	456
2440	2/6/2018	12:6:30	51.543896	-0.025396	1.20	3.80	459
2441	2/6/2018	12:6:31	51.543900	-0.025390	1.50	3.80	458
2442	2/6/2018	12:6:31	51.543900	-0.025390	1.50	3.70	462
2443	2/6/2018	12:6:32	51.543896	-0.025387	0.98	3.70	455
2444	2/6/2018	12:6:32	51.543896	-0.025387	0.98	3.70	458
2445	2/6/2018	12:6:33	51.543892	-0.025385	0.59	3.70	454
2446	2/6/2018	12:6:33	51.543892	-0.025385	0.59	3.70	457
2447	2/6/2018	12:6:34	51.543884	-0.025392	0.46	3.70	452
2448	2/6/2018	12:6:34	51.543884	-0.025392	0.46	3.30	458
2449	2/6/2018	12:6:35	51.543880	-0.025389	0.39	3.30	455
2450	2/6/2018	12:6:35	51.543880	-0.025389	0.39	3.20	459
2451	2/6/2018	12:6:36	51.543884	-0.025387	0.28	3.20	458
2452	2/6/2018	12:6:36	51.543884	-0.025387	0.28	3.10	461
2453	2/6/2018	12:6:37	51.543877	-0.025388	0.50	3.10	458
2454	2/6/2018	12:6:37	51.543877	-0.025388	0.50	3.10	461
2455	2/6/2018	12:6:38	51.543880	-0.025391	0.17	3.10	457
2456	2/6/2018	12:6:38	51.543880	-0.025391	0.17	2.80	460
2457	2/6/2018	12:6:39	51.543873	-0.025398	0.54	2.80	455
2458	2/6/2018	12:6:40	51.543880	-0.025402	0.70	2.80	460
2459	2/6/2018	12:6:41	51.543884	-0.025408	1.35	2.80	456
2460	2/6/2018	12:6:41	51.543884	-0.025408	1.35	1.90	459
2461	2/6/2018	12:6:42	51.543880	-0.025411	0.65	1.90	452
2462	2/6/2018	12:6:42	51.543880	-0.025411	0.65	1.90	455
2463	2/6/2018	12:6:43	51.543888	-0.025410	1.09	1.90	451
2464	2/6/2018	12:6:43	51.543888	-0.025410	1.09	1.90	446
2465	2/6/2018	12:6:44	51.543877	-0.025409	0.48	1.90	474
2466	2/6/2018	12:6:44	51.543877	-0.025409	0.48	2.50	475
2467	2/6/2018	12:6:45	51.543873	-0.025401	1.15	2.50	484
2468	2/6/2018	12:6:45	51.543873	-0.025401	1.15	2.60	552
2469	2/6/2018	12:6:46	51.543858	-0.025400	1.43	2.60	493
2470	2/6/2018	12:6:46	51.543858	-0.025400	1.43	2.70	485
2471	2/6/2018	12:6:47	51.543846	-0.025391	2.41	2.70	471
2472	2/6/2018	12:6:47	51.543846	-0.025391	2.41	3.00	457
2473	2/6/2018	12:6:48	51.543850	-0.025386	1.41	3.00	469
2474	2/6/2018	12:6:48	51.543850	-0.025386	1.41	3.30	467
2475	2/6/2018	12:6:49	51.543846	-0.025388	0.85	3.30	462
2476	2/6/2018	12:6:50	51.543846	-0.025380	1.33	3.30	426
2477	2/6/2018	12:6:51	51.543842	-0.025378	1.37	3.30	465
2478	2/6/2018	12:6:51	51.543842	-0.025378	1.37	3.60	465
2479	2/6/2018	12:6:52	51.543850	-0.025374	0.85	3.60	457
2480	2/6/2018	12:6:52	51.543850	-0.025374	0.85	3.90	462
2481	2/6/2018	12:6:53	51.543854	-0.025372	0.87	3.90	454
2482	2/6/2018	12:6:53	51.543854	-0.025372	0.87	4.10	456
2483	2/6/2018	12:6:54	51.543854	-0.025369	0.28	4.10	450
2484	2/6/2018	12:6:54	51.543854	-0.025369	0.28	4.20	455
2485	2/6/2018	12:6:55	51.543854	-0.025364	0.33	4.20	448
2486	2/6/2018	12:6:55	51.543854	-0.025364	0.33	4.60	444
2487	2/6/2018	12:6:56	51.543854	-0.025362	0.06	4.60	446
2488	2/6/2018	12:6:57	51.543854	-0.025361	0.80	4.60	445
2489	2/6/2018	12:6:58	51.543854	-0.025359	0.74	4.60	452
2490	2/6/2018	12:6:58	51.543854	-0.025359	0.74	5.10	460
2491	2/6/2018	12:6:59	51.543854	-0.025358	1.07	5.10	467
2492	2/6/2018	12:6:59	51.543854	-0.025358	1.07	5.50	472
2493	2/6/2018	12:7:0	51.543854	-0.025359	1.31	5.50	465
2494	2/6/2018	12:7:0	51.543854	-0.025359	1.31	6.20	467
2495	2/6/2018	12:7:1	51.543854	-0.025354	0.30	6.20	463
2496	2/6/2018	12:7:1	51.543854	-0.025354	0.30	6.30	464
2497	2/6/2018	12:7:2	51.543854	-0.025356	0.94	6.30	455
2498	2/6/2018	12:7:3	51.543858	-0.025356	0.43	6.30	456
2499	2/6/2018	12:7:4	51.543858	-0.025357	0.39	6.30	456
2500	2/6/2018	12:7:4	51.543858	-0.025357	0.39	6.90	460
2501	2/6/2018	12:7:5	51.543861	-0.025353	0.44	6.90	457
2502	2/6/2018	12:7:5	51.543861	-0.025353	0.44	7.20	460
2503	2/6/2018	12:7:6	51.543861	-0.025350	0.98	7.20	453
2504	2/6/2018	12:7:6	51.543861	-0.025350	0.98	7.40	447
2505	2/6/2018	12:7:7	51.543877	-0.025352	2.82	7.40	441
2506	2/6/2018	12:7:7	51.543877	-0.025352	2.82	7.80	449
2507	2/6/2018	12:7:8	51.543873	-0.025354	1.91	7.80	449
2508	2/6/2018	12:7:8	51.543873	-0.025354	1.91	8.50	453
2509	2/6/2018	12:7:9	51.543865	-0.025349	0.91	8.50	454
2510	2/6/2018	12:7:9	51.543865	-0.025349	0.91	9.00	457
2511	2/6/2018	12:7:10	51.543865	-0.025345	0.59	9.00	455
2512	2/6/2018	12:7:10	51.543865	-0.025345	0.59	9.50	458
2513	2/6/2018	12:7:11	51.543858	-0.025346	0.31	9.50	453
2514	2/6/2018	12:7:11	51.543858	-0.025346	0.31	9.80	457
2515	2/6/2018	12:7:12	51.543861	-0.025347	0.56	9.80	458
2516	2/6/2018	12:7:13	51.543861	-0.025346	0.74	9.80	460
2517	2/6/2018	12:7:14	51.543861	-0.025350	0.52	9.80	454
2518	2/6/2018	12:7:14	51.543861	-0.025350	0.52	10.80	458
2519	2/6/2018	12:7:15	51.543858	-0.025353	0.44	10.80	456
2520	2/6/2018	12:7:15	51.543858	-0.025353	0.44	11.00	459
2521	2/6/2018	12:7:16	51.543846	-0.025363	1.89	11.00	457
2522	2/6/2018	12:7:16	51.543846	-0.025363	1.89	10.90	460
2523	2/6/2018	12:7:17	51.543842	-0.025376	2.61	10.90	456
2524	2/6/2018	12:7:17	51.543842	-0.025376	2.61	10.70	459
2525	2/6/2018	12:7:18	51.543839	-0.025385	2.32	10.70	458
2526	2/6/2018	12:7:18	51.543839	-0.025385	2.32	10.70	461
2527	2/6/2018	12:7:19	51.543842	-0.025390	1.76	10.70	459
2528	2/6/2018	12:7:19	51.543842	-0.025390	1.76	10.90	463
2529	2/6/2018	12:7:20	51.543831	-0.025392	1.87	10.90	457
2530	2/6/2018	12:7:20	51.543831	-0.025392	1.87	11.10	460
2531	2/6/2018	12:7:21	51.543839	-0.025396	1.19	11.10	458
2532	2/6/2018	12:7:21	51.543839	-0.025396	1.19	11.20	459
2533	2/6/2018	12:7:22	51.543842	-0.025389	0.65	11.20	456
2534	2/6/2018	12:7:22	51.543842	-0.025389	0.65	11.10	459
2535	2/6/2018	12:7:23	51.543835	-0.025386	0.19	11.10	455
2536	2/6/2018	12:7:23	51.543835	-0.025386	0.19	10.90	458
2537	2/6/2018	12:7:24	51.543831	-0.025391	0.91	10.90	456
2538	2/6/2018	12:7:24	51.543831	-0.025391	0.91	10.60	459
2539	2/6/2018	12:7:25	51.543835	-0.025389	0.22	10.60	456
2540	2/6/2018	12:7:25	51.543835	-0.025389	0.22	10.50	459
2541	2/6/2018	12:7:26	51.543823	-0.025384	0.81	10.50	454
2542	2/6/2018	12:7:26	51.543823	-0.025384	0.81	10.80	458
2543	2/6/2018	12:7:27	51.543823	-0.025389	0.94	10.80	448
2544	2/6/2018	12:7:27	51.543823	-0.025389	0.94	10.90	460
2545	2/6/2018	12:7:28	51.543827	-0.025386	0.35	10.90	454
2546	2/6/2018	12:7:28	51.543827	-0.025386	0.35	11.10	458
2547	2/6/2018	12:7:29	51.543823	-0.025385	0.28	11.10	462
2548	2/6/2018	12:7:29	51.543823	-0.025385	0.28	11.20	459
2549	2/6/2018	12:7:30	51.543823	-0.025382	0.07	11.20	447
2550	2/6/2018	12:7:31	51.543823	-0.025383	0.26	11.20	446
2551	2/6/2018	12:7:32	51.543816	-0.025383	0.91	11.20	433
